,Start_Base,End_Base,Event,Respon_Pitcher,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base
41,1B,,Caught Stealing 2B,,677551,Wander Franco,666157,Nick Lodolo,670623,Isaac Paredes,L,Curt Casali,592200,0,7,4,True,2023-04-18,Caught,2B
18,1B,2B,Stolen Base 2B,,664761,Alec Bohm,458681,Lance Lynn,595909,Jake Cave,R,Yasmani Grandal,518735,0,3,1,True,2023-04-18,Stolen,2B
106,1B,,Caught Stealing 2B,,592206,Nick Castellanos,666619,Gregory Santos,669016,Brandon Marsh,R,Yasmani Grandal,518735,4,7,8,True,2023-04-18,Caught,2B
116,1B,2B,Stolen Base 2B,,595909,Jake Cave,518617,Jake Diekman,543281,Josh Harrison,L,Yasmani Grandal,518735,4,7,9,True,2023-04-18,Stolen,2B
17,1B,,Caught Stealing 2B,,672356,Gabriel Arias,593958,Eduardo Rodriguez,595956,Cam Gallagher,L,Jake Rogers,668670,0,0,3,True,2023-04-18,Caught,2B
9,1B,2B,Stolen Base 2B,,682985,Riley Greene,683769,Hunter Gaddis,681481,Kerry Carpenter,R,Mike Zunino,572287,1,0,1,False,2023-04-18,Stolen,2B
44,1B,2B,Stolen Base 2B,,679529,Spencer Torkelson,683769,Hunter Gaddis,656716,Zach McKinstry,R,Mike Zunino,572287,1,3,4,False,2023-04-18,Stolen,2B
70,1B,,Caught Stealing 2B,,656716,Zach McKinstry,669212,Eli Morgan,606992,Eric Haase,R,Mike Zunino,572287,3,3,6,False,2023-04-18,Caught,2B
17,1B,,Caught Stealing 2B,,672356,Gabriel Arias,593958,Eduardo Rodriguez,595956,Cam Gallagher,L,Jake Rogers,668670,0,0,3,True,2023-04-17,Caught,2B
53,1B,,Caught Stealing 2B,,516782,Starling Marte,669160,Dustin May,596019,Francisco Lindor,R,Austin Wynns,642851,3,5,5,True,2023-04-17,Caught,2B
39,2B,,Caught Stealing 3B,,553993,Eugenio Suárez,669203,Corbin Burnes,672284,Jarred Kelenic,R,William Contreras,661388,1,3,4,False,2023-04-17,Caught,3B
67,1B,2B,Stolen Base 2B,,592885,Christian Yelich,682171,Penn Murfee,642715,Willy Adames,R,Cal Raleigh,663728,2,5,7,True,2023-04-17,Stolen,2B
24,2B,3B,Stolen Base 3B,,640492,José Azocar,608331,Max Fried,593428,Xander Bogaerts,L,Sean Murphy,669221,0,2,2,False,2023-04-17,Stolen,3B
49,2B,3B,Stolen Base 3B,,663538,Nico Hoerner,666205,Kyle Muller,664023,Ian Happ,L,Shea Langeliers,669127,1,6,4,True,2023-04-17,Stolen,3B
50,1B,2B,Stolen Base 2B,,621020,Dansby Swanson,666205,Kyle Muller,664023,Ian Happ,L,Shea Langeliers,669127,1,6,4,True,2023-04-17,Stolen,2B
81,1B,2B,Stolen Base 2B,,664023,Ian Happ,661309,Adrián Martínez,641820,Trey Mancini,R,Shea Langeliers,669127,1,6,6,True,2023-04-17,Stolen,2B
88,1B,,Caught Stealing 2B,,641355,Cody Bellinger,661309,Adrián Martínez,543228,Yan Gomes,R,Shea Langeliers,669127,1,6,7,True,2023-04-17,Caught,2B
26,2B,3B,Stolen Base 3B,,678225,Ji Hwan Bae,607536,Kyle Freeland,663647,Ke'Bryan Hayes,L,Elias Díaz,553869,0,5,2,True,2023-04-17,Stolen,3B
27,1B,2B,Stolen Base 2B,,595978,Austin Hedges,607536,Kyle Freeland,663647,Ke'Bryan Hayes,L,Elias Díaz,553869,0,5,2,True,2023-04-17,Stolen,2B
39,1B,,Caught Stealing 2B,,677950,Alek Thomas,656427,Jack Flaherty,672695,Geraldo Perdomo,R,Willson Contreras,575929,0,1,6,True,2023-04-17,Caught,2B
49,2B,3B,Stolen Base 3B,,575929,Willson Contreras,518876,Merrill Kelly,571448,Nolan Arenado,R,Gabriel Moreno,672515,1,1,6,False,2023-04-17,Stolen,3B
26,1B,2B,Stolen Base 2B,,681987,Nate Eaton,594798,Jacob deGrom,677951,Bobby Witt Jr.,R,Jonah Heim,641680,0,4,3,False,2023-04-17,Stolen,2B
32,1B,2B,Stolen Base 2B,,665862,Jazz Chisholm Jr.,657277,Logan Webb,643265,Garrett Cooper,R,Joey Bart,663698,1,3,3,False,2023-04-17,Stolen,2B
68,1B,,Caught Stealing 2B,,660271,Shohei Ohtani,676710,Kutter Crawford,621493,Taylor Ward,R,Reese McGuire,624512,1,5,6,True,2023-04-17,Caught,2B
84,1B,2B,Stolen Base 2B,,680776,Jarren Duran,519043,Matt Moore,606132,Raimel Tapia,L,Logan O'Hoppe,681351,3,5,7,False,2023-04-17,Stolen,2B
18,1B,,Caught Stealing 2B,,668731,Akil Baddoo,548389,Ross Stripling,668670,Jake Rogers,R,Patrick Bailey,672275,1,0,2,False,2023-04-16,Caught,2B
15,1B,2B,Stolen Base 2B,,665161,Jeremy Peña,571760,Andrew Heaney,676694,Jake Meyers,L,Jonah Heim,641680,0,0,2,False,2023-04-16,Stolen,2B
31,1B,2B,Stolen Base 2B,,665161,Jeremy Peña,571760,Andrew Heaney,682073,David Hensley,L,Jonah Heim,641680,0,0,4,False,2023-04-16,Stolen,2B
32,2B,3B,Stolen Base 3B,,665161,Jeremy Peña,571760,Andrew Heaney,682073,David Hensley,L,Jonah Heim,641680,0,0,4,False,2023-04-16,Stolen,3B
13,2B,3B,Stolen Base 3B,,669003,Garrett Mitchell,506433,Yu Darvish,605119,Brian Anderson,R,Austin Nola,543592,0,1,2,True,2023-04-16,Stolen,3B
38,1B,2B,Stolen Base 2B,,668930,Brice Turang,506433,Yu Darvish,670712,Mike Brosseau,R,Austin Nola,543592,0,1,5,True,2023-04-16,Stolen,2B
35,1B,2B,Stolen Base 2B,,672284,Jarred Kelenic,663562,Noah Davis,572041,AJ Pollock,R,Elias Díaz,553869,0,0,5,False,2023-04-16,Stolen,2B
27,1B,2B,Stolen Base 2B,,621020,Dansby Swanson,628711,Julio Urías,673548,Seiya Suzuki,L,Austin Barnes,605131,1,0,4,True,2023-04-16,Stolen,2B
34,1B,2B,Stolen Base 2B,,641355,Cody Bellinger,628711,Julio Urías,543228,Yan Gomes,L,Austin Barnes,605131,1,0,5,True,2023-04-16,Stolen,2B
42,1B,2B,Stolen Base 2B,,675656,Kevin Smith,676130,José Buttó,665923,Esteury Ruiz,R,Francisco Alvarez,682626,1,1,5,False,2023-04-16,Stolen,2B
45,1B,2B,Stolen Base 2B,,665923,Esteury Ruiz,676130,José Buttó,643393,Tony Kemp,R,Francisco Alvarez,682626,1,1,5,False,2023-04-16,Stolen,2B
54,1B,2B,Stolen Base 2B,,607054,Jace Peterson,660593,Denyi Reyes,649557,Aledmys Díaz,R,Francisco Alvarez,682626,1,2,6,False,2023-04-16,Stolen,2B
88,1B,2B,Stolen Base 2B,,641796,Tim Locastro,666204,Dany Jiménez,502054,Tommy Pham,R,Shea Langeliers,669127,3,3,9,True,2023-04-16,Stolen,2B
105,1B,2B,Stolen Base 2B,,516782,Starling Marte,667427,Zach Jackson,596019,Francisco Lindor,R,Shea Langeliers,669127,3,4,10,True,2023-04-16,Stolen,2B
109,1B,2B,Stolen Base 2B,,596019,Francisco Lindor,667427,Zach Jackson,624413,Pete Alonso,R,Shea Langeliers,669127,3,4,10,True,2023-04-16,Stolen,2B
37,1B,2B,Stolen Base 2B,,624428,Adam Frazier,656302,Dylan Cease,669720,Austin Hays,R,Seby Zavala,664874,4,0,4,True,2023-04-16,Stolen,2B
86,2B,3B,Stolen Base 3B,,622761,Jorge Mateo,607481,Aaron Bummer,663630,Ryan McKenna,L,Seby Zavala,664874,4,4,8,True,2023-04-16,Stolen,3B
77,2B,3B,Stolen Base 3B,,660670,Ronald Acuña Jr.,547973,Aroldis Chapman,621566,Matt Olson,L,MJ Melendez,669004,4,4,8,True,2023-04-16,Stolen,3B
18,1B,2B,Stolen Base 2B,,666139,Josh Lowe,666201,Alek Manoah,660644,Vidal Bruján,R,Alejandro Kirk,672386,0,3,1,True,2023-04-16,Stolen,2B
59,1B,2B,Stolen Base 2B,,670764,Taylor Walls,666201,Alek Manoah,666139,Josh Lowe,R,Alejandro Kirk,672386,1,4,5,True,2023-04-16,Stolen,2B
47,1B,2B,Stolen Base 2B,,683011,Anthony Volpe,641154,Pablo López,650402,Gleyber Torres,R,Christian Vázquez,543877,1,0,5,False,2023-04-16,Stolen,2B
71,1B,,Caught Stealing 2B,,650402,Gleyber Torres,641941,Emilio Pagán,641432,Willie Calhoun,R,Christian Vázquez,543877,2,0,8,False,2023-04-16,Caught,2B
35,1B,2B,Stolen Base 2B,,680757,Steven Kwan,571578,Patrick Corbin,672356,Gabriel Arias,L,Keibert Ruiz,660688,2,3,3,True,2023-04-16,Stolen,2B
77,1B,2B,Stolen Base 2B,,645302,Victor Robles,669456,Shane Bieber,657041,Lane Thomas,R,Mike Zunino,572287,3,4,6,False,2023-04-16,Stolen,2B
16,1B,,Caught Stealing 2B,,592273,Brandon Drury,676477,Garrett Whitlock,681351,Logan O'Hoppe,R,Connor Wong,657136,0,1,2,True,2023-04-16,Caught,2B
30,1B,2B,Stolen Base 2B,,657077,Alex Verdugo,672282,Reid Detmers,457759,Justin Turner,L,Logan O'Hoppe,681351,2,1,3,False,2023-04-16,Stolen,2B
23,1B,2B,Stolen Base 2B,,663538,Nico Hoerner,675627,Michael Grove,621020,Dansby Swanson,R,Austin Barnes,605131,0,0,3,True,2023-04-15,Stolen,2B
52,1B,,Caught Stealing 2B,,673548,Seiya Suzuki,681911,Alex Vesia,641355,Cody Bellinger,L,Austin Barnes,605131,0,1,7,True,2023-04-15,Caught,2B
56,2B,3B,Stolen Base 3B,,641355,Cody Bellinger,622075,Yency Almonte,621458,Edwin Ríos,R,Austin Barnes,605131,0,1,7,True,2023-04-15,Stolen,3B
77,1B,2B,Stolen Base 2B,,663611,Nick Madrigal,571946,Shelby Miller,621550,Patrick Wisdom,R,Austin Barnes,605131,0,1,9,True,2023-04-15,Stolen,2B
13,1B,2B,Stolen Base 2B,,663656,Kyle Tucker,592351,Jon Gray,667452,Corey Julks,R,Jonah Heim,641680,0,0,2,False,2023-04-15,Stolen,2B
21,1B,2B,Stolen Base 2B,,641531,Hunter Dozier,693821,Bryce Elder,670032,Nicky Lopez,R,Sean Murphy,669221,1,1,2,False,2023-04-15,Stolen,2B
18,1B,2B,Stolen Base 2B,,669222,Nick Senzel,621381,Matt Strahm,676480,Jose Barrero,L,Garrett Stubbs,596117,1,0,2,False,2023-04-15,Stolen,2B
42,1B,2B,Stolen Base 2B,,676480,Jose Barrero,571479,Andrew Bellatti,592200,Curt Casali,R,Garrett Stubbs,596117,4,0,4,False,2023-04-15,Stolen,2B
19,1B,2B,Stolen Base 2B,,571771,Enrique Hernández,542881,Tyler Anderson,624414,Christian Arroyo,L,Matt Thaiss,642136,2,4,1,False,2023-04-15,Stolen,2B
50,1B,2B,Stolen Base 2B,,516782,Starling Marte,660261,Shintaro Fujinami,596019,Francisco Lindor,R,Carlos Pérez,542208,2,1,6,True,2023-04-15,Stolen,2B
61,1B,2B,Stolen Base 2B,,641796,Tim Locastro,543507,Trevor May,641645,Luis Guillorme,R,Carlos Pérez,542208,2,2,7,True,2023-04-15,Stolen,2B
71,1B,2B,Stolen Base 2B,,665923,Esteury Ruiz,548384,Brooks Raley,675656,Kevin Smith,L,Francisco Alvarez,682626,2,3,7,False,2023-04-15,Stolen,2B
77,1B,2B,Stolen Base 2B,,642180,Tyler Wade,493603,Adam Ottavino,657656,Ramón Laureano,R,Francisco Alvarez,682626,2,3,8,False,2023-04-15,Stolen,2B
80,2B,3B,Stolen Base 3B,,642180,Tyler Wade,493603,Adam Ottavino,676116,Ryan Noda,R,Francisco Alvarez,682626,2,3,8,False,2023-04-15,Stolen,3B
82,1B,2B,Stolen Base 2B,,676116,Ryan Noda,493603,Adam Ottavino,668843,Conner Capel,R,Francisco Alvarez,682626,2,3,8,False,2023-04-15,Stolen,2B
80,1B,2B,Stolen Base 2B,,592885,Christian Yelich,641703,Brent Honeywell,608385,Jesse Winker,R,Austin Nola,543592,5,3,6,True,2023-04-15,Stolen,2B
112,1B,2B,Stolen Base 2B,,640492,José Azocar,681402,Gus Varland,592518,Manny Machado,R,Victor Caratini,605170,8,3,8,False,2023-04-15,Stolen,2B
2,1B,2B,Stolen Base 2B,,680757,Steven Kwan,641771,Chad Kuhl,608070,José Ramírez,R,Keibert Ruiz,660688,0,0,1,True,2023-04-15,Stolen,2B
25,1B,2B,Stolen Base 2B,,665926,Andrés Giménez,641771,Chad Kuhl,686823,Will Brennan,R,Keibert Ruiz,660688,3,0,2,True,2023-04-15,Stolen,2B
28,1B,2B,Stolen Base 2B,,664702,Myles Straw,641771,Chad Kuhl,595956,Cam Gallagher,R,Keibert Ruiz,660688,3,1,2,True,2023-04-15,Stolen,2B
109,1B,,Caught Stealing 2B,,608070,José Ramírez,663658,Thaddeus Ward,647304,Josh Naylor,R,Keibert Ruiz,660688,4,5,9,True,2023-04-15,Caught,2B
26,2B,3B,Stolen Base 3B,,595281,Kevin Kiermaier,676534,Calvin Faucher,666182,Bo Bichette,R,Francisco Mejía,642336,1,0,3,False,2023-04-15,Stolen,3B
27,1B,2B,Stolen Base 2B,,543807,George Springer,676534,Calvin Faucher,666182,Bo Bichette,R,Francisco Mejía,642336,1,0,3,False,2023-04-15,Stolen,2B
11,1B,2B,Stolen Base 2B,,502671,Paul Goldschmidt,672710,Roansy Contreras,571448,Nolan Arenado,R,Jason Delay,641511,1,1,1,False,2023-04-15,Stolen,2B
30,2B,3B,Stolen Base 3B,,663647,Ke'Bryan Hayes,571927,Steven Matz,467793,Carlos Santana,L,Andrew Knizner,668800,2,1,3,True,2023-04-15,Stolen,3B
31,1B,2B,Stolen Base 2B,,668804,Bryan Reynolds,571927,Steven Matz,467793,Carlos Santana,L,Andrew Knizner,668800,2,1,3,True,2023-04-15,Stolen,2B
40,1B,2B,Stolen Base 2B,,680977,Brendan Donovan,672710,Roansy Contreras,502671,Paul Goldschmidt,R,Jason Delay,641511,2,2,3,False,2023-04-15,Stolen,2B
51,1B,2B,Stolen Base 2B,,663457,Lars Nootbaar,672710,Roansy Contreras,669242,Tommy Edman,R,Jason Delay,641511,2,2,4,False,2023-04-15,Stolen,2B
62,2B,3B,Stolen Base 3B,,680977,Brendan Donovan,672710,Roansy Contreras,502671,Paul Goldschmidt,R,Jason Delay,641511,2,2,5,False,2023-04-15,Stolen,3B
75,1B,,Caught Stealing 2B,,663647,Ke'Bryan Hayes,608717,Chris Stratton,668804,Bryan Reynolds,R,Andrew Knizner,668800,2,2,7,True,2023-04-15,Caught,2B
23,2B,3B,Stolen Base 3B,,656775,Cedric Mullins,656629,Michael Kopech,663624,Ryan Mountcastle,R,Yasmani Grandal,518735,0,1,3,True,2023-04-15,Stolen,3B
43,1B,,Caught Stealing 2B,,622761,Jorge Mateo,656629,Michael Kopech,656775,Cedric Mullins,R,Yasmani Grandal,518735,1,1,5,True,2023-04-15,Caught,2B
94,1B,2B,Stolen Base 2B,,668731,Akil Baddoo,663546,Sean Hjelle,656716,Zach McKinstry,R,Joey Bart,663698,6,6,8,False,2023-04-15,Stolen,2B
35,1B,2B,Stolen Base 2B,,683011,Anthony Volpe,641816,Tyler Mahle,518934,DJ LeMahieu,R,Christian Vázquez,543877,4,0,5,False,2023-04-15,Stolen,2B
83,1B,2B,Stolen Base 2B,,683011,Anthony Volpe,660896,Jorge Alcala,518934,DJ LeMahieu,R,Christian Vázquez,543877,6,1,8,False,2023-04-15,Stolen,2B
84,2B,3B,Stolen Base 3B,,683011,Anthony Volpe,660896,Jorge Alcala,518934,DJ LeMahieu,R,Christian Vázquez,543877,6,1,8,False,2023-04-15,Stolen,3B
18,1B,2B,Stolen Base 2B,,664059,Sam Haggerty,596295,Austin Gomber,641487,J.P. Crawford,L,Elias Díaz,553869,2,1,2,False,2023-04-14,Stolen,2B
18,1B,2B,Stolen Base 2B,,543228,Yan Gomes,592789,Noah Syndergaard,663538,Nico Hoerner,R,Austin Barnes,605131,0,0,3,True,2023-04-14,Stolen,2B
46,2B,3B,Stolen Base 3B,,663538,Nico Hoerner,592789,Noah Syndergaard,673548,Seiya Suzuki,R,Austin Barnes,605131,1,3,5,True,2023-04-14,Stolen,3B
47,1B,2B,Stolen Base 2B,,664023,Ian Happ,592789,Noah Syndergaard,673548,Seiya Suzuki,R,Austin Barnes,605131,1,3,5,True,2023-04-14,Stolen,2B
76,1B,2B,Stolen Base 2B,,663538,Nico Hoerner,656578,Andre Jackson,621020,Dansby Swanson,R,Austin Barnes,605131,2,7,9,True,2023-04-14,Stolen,2B
58,1B,2B,Stolen Base 2B,,680911,Owen Miller,622503,Nabil Crismatt,686894,Joey Wiemer,R,Luis Campusano,669134,0,7,5,True,2023-04-14,Stolen,2B
59,1B,2B,Stolen Base 2B,,516782,Starling Marte,621076,James Kaprielian,624413,Pete Alonso,R,Shea Langeliers,669127,1,6,4,True,2023-04-14,Stolen,2B
68,1B,2B,Stolen Base 2B,,643393,Tony Kemp,673540,Kodai Senga,676116,Ryan Noda,R,Tomás Nido,621512,3,6,4,False,2023-04-14,Stolen,2B
34,1B,2B,Stolen Base 2B,,675986,Canaan Smith-Njigba,663765,Jake Woodford,664029,Mark Mathias,R,Willson Contreras,575929,0,0,4,True,2023-04-14,Stolen,2B
68,1B,2B,Stolen Base 2B,,678225,Ji Hwan Bae,668868,Zack Thompson,668804,Bryan Reynolds,L,Willson Contreras,575929,1,0,7,True,2023-04-14,Stolen,2B
98,1B,2B,Stolen Base 2B,,656775,Cedric Mullins,666619,Gregory Santos,668939,Adley Rutschman,R,Yasmani Grandal,518735,3,6,9,True,2023-04-14,Stolen,2B
104,1B,2B,Stolen Base 2B,,663624,Ryan Mountcastle,666619,Gregory Santos,683002,Gunnar Henderson,R,Yasmani Grandal,518735,3,6,9,True,2023-04-14,Stolen,2B
18,1B,,Caught Stealing 2B,,650859,Luis Rengifo,656557,Tanner Houck,621493,Taylor Ward,R,Connor Wong,657136,0,2,2,True,2023-04-14,Caught,2B
9,1B,2B,Stolen Base 2B,,662139,Daulton Varsho,656876,Drew Rasmussen,656305,Matt Chapman,R,Christian Bethancourt,542194,1,0,1,False,2023-04-14,Stolen,2B
34,1B,2B,Stolen Base 2B,,664040,Brandon Lowe,621244,José Berríos,677551,Wander Franco,R,Danny Jansen,643376,2,0,4,True,2023-04-14,Stolen,2B
41,1B,,Caught Stealing 2B,,669289,Santiago Espinal,656876,Drew Rasmussen,643376,Danny Jansen,R,Christian Bethancourt,542194,2,1,4,False,2023-04-14,Caught,2B
35,1B,2B,Stolen Base 2B,,665828,Oswaldo Cabrera,686973,Louie Varland,624431,Jose Trevino,R,Ryan Jeffers,680777,2,0,4,False,2023-04-14,Stolen,2B
19,1B,2B,Stolen Base 2B,,657041,Lane Thomas,615698,Cal Quantrill,682928,CJ Abrams,R,Mike Zunino,572287,0,0,2,False,2023-04-14,Stolen,2B
31,1B,2B,Stolen Base 2B,,665926,Andrés Giménez,592866,Trevor Williams,605137,Josh Bell,R,Keibert Ruiz,660688,0,0,4,True,2023-04-14,Stolen,2B
68,1B,2B,Stolen Base 2B,,682928,CJ Abrams,615698,Cal Quantrill,645302,Victor Robles,R,Mike Zunino,572287,3,1,6,False,2023-04-14,Stolen,2B
75,1B,2B,Stolen Base 2B,,686823,Will Brennan,640451,Hunter Harvey,664702,Myles Straw,R,Keibert Ruiz,660688,3,2,7,True,2023-04-14,Stolen,2B
102,1B,2B,Stolen Base 2B,,682928,CJ Abrams,675916,James Karinchak,645302,Victor Robles,R,Mike Zunino,572287,3,4,8,False,2023-04-14,Stolen,2B
50,2B,3B,Stolen Base 3B,,542932,Jon Berti,518516,Madison Bumgarner,643265,Garrett Cooper,L,Gabriel Moreno,672515,5,0,4,False,2023-04-14,Stolen,3B
74,1B,2B,Stolen Base 2B,,682998,Corbin Carroll,623211,Huascar Brazobán,656976,Pavin Smith,R,Jacob Stallings,607732,5,0,7,True,2023-04-14,Stolen,2B
15,1B,,Caught Stealing 2B,,664761,Alec Bohm,656818,Connor Overton,595909,Jake Cave,R,Tyler Stephenson,663886,0,1,2,True,2023-04-14,Caught,2B
21,1B,2B,Stolen Base 2B,,571976,Wil Myers,592836,Taijuan Walker,668715,Spencer Steer,R,J.T. Realmuto,592663,0,2,2,False,2023-04-14,Stolen,2B
76,1B,2B,Stolen Base 2B,,668715,Spencer Steer,622554,Seranthony Domínguez,669222,Nick Senzel,R,J.T. Realmuto,592663,1,5,7,False,2023-04-14,Stolen,2B
26,1B,2B,Stolen Base 2B,,663837,Matt Vierling,640455,Sean Manaea,663527,Tyler Nevin,L,Joey Bart,663698,1,1,3,False,2023-04-14,Stolen,2B
121,1B,2B,Stolen Base 2B,,656716,Zach McKinstry,666808,Camilo Doval,668670,Jake Rogers,R,Joey Bart,663698,4,5,11,False,2023-04-14,Stolen,2B
20,1B,2B,Stolen Base 2B,,642715,Willy Adames,607259,Nick Martinez,642133,Rowdy Tellez,R,Austin Nola,543592,1,2,3,True,2023-04-13,Stolen,2B
78,2B,3B,Stolen Base 3B,,592885,Christian Yelich,472610,Luis García,642133,Rowdy Tellez,R,Austin Nola,543592,3,4,10,True,2023-04-13,Stolen,3B
79,1B,2B,Stolen Base 2B,,642715,Willy Adames,472610,Luis García,642133,Rowdy Tellez,R,Austin Nola,543592,3,4,10,True,2023-04-13,Stolen,2B
33,2B,3B,Stolen Base 3B,,575929,Willson Contreras,592826,Vince Velasquez,641933,Tyler O'Neill,R,Jason Delay,641511,0,0,4,False,2023-04-13,Stolen,3B
34,1B,2B,Stolen Base 2B,,669357,Nolan Gorman,592826,Vince Velasquez,641933,Tyler O'Neill,R,Jason Delay,641511,0,0,4,False,2023-04-13,Stolen,2B
27,1B,2B,Stolen Base 2B,,624415,Cavan Biggio,605513,Spencer Turnbull,543807,George Springer,R,Jake Rogers,668670,0,1,3,False,2023-04-13,Stolen,2B
66,1B,2B,Stolen Base 2B,,593160,Whit Merrifield,592741,Chasen Shreve,669289,Santiago Espinal,L,Jake Rogers,668670,1,2,6,False,2023-04-13,Stolen,2B
13,2B,3B,Stolen Base 3B,,663697,Jonathan India,663559,Bailey Falter,668715,Spencer Steer,L,J.T. Realmuto,592663,1,1,1,False,2023-04-13,Stolen,3B
24,2B,3B,Stolen Base 3B,,457759,Justin Turner,664076,Garrett Cleavinger,666915,Bobby Dalbec,L,Francisco Mejía,642336,1,1,4,True,2023-04-13,Stolen,3B
55,1B,2B,Stolen Base 2B,,622761,Jorge Mateo,661309,Adrián Martínez,656775,Cedric Mullins,R,Shea Langeliers,669127,7,4,3,False,2023-04-13,Stolen,2B
92,1B,2B,Stolen Base 2B,,656775,Cedric Mullins,661309,Adrián Martínez,668939,Adley Rutschman,R,Shea Langeliers,669127,7,7,6,False,2023-04-13,Stolen,2B
47,1B,,Caught Stealing 2B,,681546,James Outman,502171,Alex Cobb,678246,Miguel Vargas,R,Joey Bart,663698,3,1,4,True,2023-04-12,Caught,2B
3,1B,2B,Stolen Base 2B,,677951,Bobby Witt Jr.,543135,Nathan Eovaldi,521692,Salvador Perez,R,Sandy León,506702,0,0,1,True,2023-04-12,Stolen,2B
62,1B,2B,Stolen Base 2B,,677951,Bobby Witt Jr.,621368,Taylor Hearn,686469,Vinnie Pasquantino,L,Sandy León,506702,1,6,7,True,2023-04-12,Stolen,2B
65,2B,3B,Stolen Base 3B,,677951,Bobby Witt Jr.,621368,Taylor Hearn,664728,Kyle Isbel,L,Sandy León,506702,1,6,7,True,2023-04-12,Stolen,3B
32,1B,2B,Stolen Base 2B,,660670,Ronald Acuña Jr.,668881,Hunter Greene,621566,Matt Olson,R,Luke Maile,571912,2,2,2,False,2023-04-12,Stolen,2B
84,1B,2B,Stolen Base 2B,,656541,Sam Hilliard,664139,Ian Gibaut,660670,Ronald Acuña Jr.,R,Luke Maile,571912,4,4,7,False,2023-04-12,Stolen,2B
87,1B,,Caught Stealing 2B,,660670,Ronald Acuña Jr.,664139,Ian Gibaut,621566,Matt Olson,R,Luke Maile,571912,4,4,7,False,2023-04-12,Caught,2B
46,1B,,Caught Stealing 2B,,663837,Matt Vierling,592332,Kevin Gausman,665155,Nick Maton,R,Danny Jansen,643376,1,1,6,True,2023-04-12,Caught,2B
6,1B,2B,Stolen Base 2B,,677551,Wander Franco,519242,Chris Sale,670623,Isaac Paredes,L,Reese McGuire,624512,0,0,1,False,2023-04-12,Stolen,2B
107,2B,3B,Stolen Base 3B,,657656,Ramón Laureano,672335,Cionel Pérez,607054,Jace Peterson,L,James McCann,543510,4,8,9,True,2023-04-12,Stolen,3B
108,1B,2B,Stolen Base 2B,,665923,Esteury Ruiz,672335,Cionel Pérez,607054,Jace Peterson,L,James McCann,543510,4,8,9,True,2023-04-12,Stolen,2B
23,1B,2B,Stolen Base 2B,,621433,Brett Phillips,669022,MacKenzie Gore,621493,Taylor Ward,L,Keibert Ruiz,660688,0,0,3,False,2023-04-12,Stolen,2B
25,2B,3B,Stolen Base 3B,,621433,Brett Phillips,669022,MacKenzie Gore,545361,Mike Trout,L,Keibert Ruiz,660688,1,0,3,False,2023-04-12,Stolen,3B
5,1B,2B,Stolen Base 2B,,681082,Bryson Stott,665795,Edward Cabrera,607208,Trea Turner,R,Jacob Stallings,607732,0,0,1,False,2023-04-12,Stolen,2B
10,1B,2B,Stolen Base 2B,,607208,Trea Turner,665795,Edward Cabrera,592663,J.T. Realmuto,R,Jacob Stallings,607732,0,0,1,False,2023-04-12,Stolen,2B
42,1B,2B,Stolen Base 2B,,542932,Jon Berti,554430,Zack Wheeler,665862,Jazz Chisholm Jr.,R,J.T. Realmuto,592663,1,1,5,True,2023-04-12,Stolen,2B
57,1B,2B,Stolen Base 2B,,641933,Tyler O'Neill,608718,Brent Suter,600301,Taylor Motter,L,Elias Díaz,553869,2,4,7,True,2023-04-12,Stolen,2B
87,1B,,Caught Stealing 2B,,677594,Julio Rodríguez,605242,Michael Fulmer,663728,Cal Raleigh,R,Tucker Barnhart,571466,1,5,9,True,2023-04-12,Caught,2B
22,1B,2B,Stolen Base 2B,,502054,Tommy Pham,605483,Blake Snell,607043,Brandon Nimmo,L,Austin Nola,543592,1,2,2,False,2023-04-12,Stolen,2B
33,1B,2B,Stolen Base 2B,,592192,Mark Canha,605483,Blake Snell,643446,Jeff McNeil,L,Austin Nola,543592,2,2,3,False,2023-04-12,Stolen,2B
60,1B,2B,Stolen Base 2B,,643446,Jeff McNeil,605483,Blake Snell,502054,Tommy Pham,L,Austin Nola,543592,3,2,6,False,2023-04-12,Stolen,2B
11,1B,2B,Stolen Base 2B,,457705,Andrew McCutchen,664353,José Urquidy,467793,Carlos Santana,R,Yainer Diaz,673237,0,0,1,False,2023-04-12,Stolen,2B
21,1B,2B,Stolen Base 2B,,676801,Chas McCormick,448179,Rich Hill,608324,Alex Bregman,L,Tyler Heineman,623168,0,0,3,True,2023-04-12,Stolen,2B
31,1B,2B,Stolen Base 2B,,678225,Ji Hwan Bae,664353,José Urquidy,668804,Bryan Reynolds,R,Yainer Diaz,673237,0,1,3,False,2023-04-12,Stolen,2B
43,1B,,Caught Stealing 2B,,656582,Connor Joe,664353,José Urquidy,669261,Jack Suwinski,R,Yainer Diaz,673237,0,2,4,False,2023-04-12,Caught,2B
76,1B,2B,Stolen Base 2B,,666165,Blake Sabol,571946,Shelby Miller,669369,Bryce Johnson,R,Will Smith,669257,2,0,7,False,2023-04-11,Stolen,2B
15,1B,2B,Stolen Base 2B,,686894,Joey Wiemer,518876,Merrill Kelly,670712,Mike Brosseau,R,Gabriel Moreno,672515,0,0,3,True,2023-04-11,Stolen,2B
